,age,job,marital,education,default,balance,housing,loan,day_of_week,month,duration,campaign,pdays,previous,subscribed
44375,53,admin.,single,secondary,no,2398,yes,no,2,aug,317,1,180,2,yes
25718,31,services,single,secondary,no,252,no,no,19,nov,222,1,-1,0,no
37357,35,management,single,tertiary,no,1396,yes,no,13,may,809,1,300,1,yes
27819,32,unemployed,single,secondary,no,71,no,no,28,jan,233,1,-1,0,no
41600,71,retired,married,primary,no,0,no,no,16,sep,246,3,-1,0,no
35009,29,blue-collar,single,secondary,no,114,yes,no,6,may,500,1,-1,0,no
16659,35,blue-collar,married,secondary,no,218,yes,no,24,jul,128,2,-1,0,no
15041,35,housemaid,married,primary,no,113,yes,no,17,jul,923,2,-1,0,yes
32976,57,blue-collar,married,secondary,no,621,yes,no,17,apr,778,3,-1,0,no
35942,38,admin.,married,secondary,no,981,yes,yes,8,may,134,2,-1,0,no
37375,43,blue-collar,divorced,secondary,no,47,yes,yes,13,may,163,2,370,1,no
41512,50,blue-collar,married,primary,no,3764,no,no,9,sep,214,2,99,4,yes
40409,40,management,married,tertiary,no,-63,no,yes,2,jul,196,1,-1,0,no
6025,41,blue-collar,married,primary,no,-571,yes,yes,26,may,207,4,-1,0,no
42247,61,retired,married,primary,no,1720,no,no,12,nov,150,1,463,5,no
35333,37,blue-collar,married,primary,no,223,yes,no,7,may,569,1,297,3,no
16962,40,entrepreneur,married,secondary,no,0,yes,no,25,jul,560,1,-1,0,no
8038,39,services,divorced,secondary,no,892,yes,no,2,jun,26,1,-1,0,no
3604,31,unemployed,single,primary,no,0,yes,no,15,may,24,18,-1,0,no
5781,32,blue-collar,single,secondary,no,-204,yes,yes,26,may,202,2,-1,0,no
44026,23,services,single,secondary,no,488,no,no,29,jun,205,1,91,3,yes
14361,49,services,married,secondary,no,280,yes,no,14,jul,162,3,-1,0,no
37297,44,blue-collar,divorced,secondary,no,338,yes,no,13,may,133,1,370,1,no
35204,35,blue-collar,married,secondary,no,0,yes,no,7,may,19,1,360,2,no
24428,43,entrepreneur,married,tertiary,no,0,yes,no,17,nov,105,1,-1,0,no
41231,43,admin.,single,secondary,no,733,yes,no,21,aug,126,1,88,4,yes
4876,33,blue-collar,married,secondary,no,467,yes,no,21,may,494,2,-1,0,no
31337,47,blue-collar,married,secondary,no,238,yes,yes,13,mar,3076,1,-1,0,yes
1399,31,management,married,tertiary,no,59,yes,no,8,may,314,3,-1,0,no
44777,62,admin.,married,secondary,no,4608,no,no,14,sep,706,1,186,1,no
23466,56,retired,married,primary,yes,-123,no,yes,28,aug,146,3,-1,0,no
12723,54,services,divorced,tertiary,no,413,no,no,7,jul,39,9,-1,0,no
31687,36,blue-collar,single,secondary,no,3508,yes,no,7,apr,183,1,266,3,no
13826,57,retired,married,tertiary,no,29,no,no,10,jul,532,2,-1,0,no
13966,35,services,married,secondary,no,501,yes,yes,10,jul,223,8,-1,0,no
29510,32,management,single,tertiary,no,2360,no,no,3,feb,152,2,160,5,yes
1890,26,entrepreneur,married,tertiary,no,79,yes,yes,9,may,346,3,-1,0,no
16417,42,blue-collar,married,primary,no,1532,yes,no,23,jul,98,3,-1,0,no
27991,29,self-employed,single,secondary,no,0,no,no,28,jan,132,2,-1,0,no
31271,31,management,divorced,tertiary,no,883,yes,no,5,mar,112,2,106,1,yes
33668,35,blue-collar,married,secondary,no,407,yes,no,20,apr,12,6,-1,0,no
3153,47,blue-collar,divorced,primary,no,556,yes,no,14,may,227,4,-1,0,no
45176,54,admin.,married,secondary,no,66,yes,no,11,nov,167,1,-1,0,yes
11432,50,blue-collar,married,primary,no,1179,no,no,19,jun,30,1,-1,0,no
28291,35,retired,married,primary,no,285,yes,no,29,jan,136,1,-1,0,no
11359,44,admin.,single,secondary,no,2524,no,no,19,jun,82,1,-1,0,no
20382,44,technician,divorced,secondary,no,12,no,no,11,aug,295,3,-1,0,no
33353,44,admin.,divorced,secondary,no,-43,yes,yes,20,apr,206,1,-1,0,no
17727,49,admin.,divorced,secondary,no,124,yes,yes,29,jul,125,19,-1,0,no
21254,60,blue-collar,married,secondary,no,3122,no,no,18,aug,51,12,-1,0,no
20467,36,technician,married,secondary,no,1659,no,no,12,aug,126,2,-1,0,no
42583,36,technician,married,tertiary,no,629,yes,yes,29,dec,109,1,246,1,no
30491,57,unemployed,married,secondary,no,3754,no,no,5,feb,1063,2,-1,0,yes
21086,40,technician,single,secondary,no,591,no,yes,14,aug,87,6,-1,0,no
39047,31,services,single,secondary,no,91,yes,no,18,may,111,2,-1,0,no
37326,56,management,divorced,primary,no,26,yes,no,13,may,194,4,359,2,no
5907,24,technician,single,secondary,no,-256,yes,no,26,may,110,2,-1,0,no
27227,58,technician,married,tertiary,no,289,no,no,21,nov,182,2,-1,0,no
4859,36,technician,single,secondary,no,656,no,no,21,may,261,1,-1,0,no
11066,29,admin.,single,secondary,yes,-95,yes,no,17,jun,269,3,-1,0,no
8582,35,blue-collar,single,secondary,no,0,yes,no,3,jun,113,3,-1,0,no
3187,50,blue-collar,married,secondary,no,95,yes,no,15,may,468,5,-1,0,no
28886,31,management,single,tertiary,no,358,yes,no,30,jan,68,3,256,51,no
30376,56,technician,divorced,secondary,no,1480,yes,yes,5,feb,576,1,-1,0,no
37590,35,blue-collar,married,secondary,no,257,yes,no,14,may,186,1,-1,0,no
13370,32,management,single,tertiary,no,611,yes,yes,9,jul,353,1,-1,0,no
23563,30,technician,single,tertiary,no,187,no,no,28,aug,66,4,-1,0,no
32970,39,services,married,secondary,no,946,yes,no,17,apr,295,2,-1,0,no
8827,26,admin.,divorced,secondary,no,-45,yes,no,4,jun,357,2,-1,0,no
1702,40,retired,married,tertiary,no,794,no,no,9,may,138,1,-1,0,no
29392,37,management,married,tertiary,no,751,yes,no,2,feb,186,4,-1,0,no
1060,46,blue-collar,married,secondary,no,442,yes,no,7,may,105,2,-1,0,no
32440,34,blue-collar,married,primary,no,2720,yes,no,16,apr,115,2,146,5,no
17280,48,entrepreneur,married,secondary,no,0,no,yes,28,jul,431,2,-1,0,yes
2194,48,technician,divorced,secondary,no,164,yes,no,12,may,139,2,-1,0,no
37114,55,blue-collar,married,primary,no,-636,yes,no,13,may,15,5,348,3,no
11647,37,entrepreneur,married,tertiary,no,2685,no,no,20,jun,187,2,-1,0,no
26782,31,technician,single,tertiary,no,13711,yes,no,20,nov,1532,3,-1,0,yes
2748,25,admin.,single,secondary,yes,53,yes,no,14,may,313,4,-1,0,no
41210,20,student,single,secondary,no,215,no,no,21,aug,228,4,183,1,yes
1211,48,blue-collar,divorced,primary,no,-18,yes,no,8,may,11,1,-1,0,no
15473,34,admin.,single,secondary,no,934,no,no,18,jul,909,3,-1,0,no
9751,41,admin.,married,secondary,no,176,no,no,9,jun,196,1,-1,0,no
2332,23,technician,single,secondary,no,158,yes,no,13,may,139,1,-1,0,no
27444,43,management,married,tertiary,no,1751,yes,no,21,nov,146,4,-1,0,no
22412,32,technician,single,tertiary,no,388,yes,no,22,aug,119,2,-1,0,no
37704,54,retired,married,secondary,no,1139,yes,no,14,may,155,1,177,7,no
35394,41,technician,married,secondary,no,77,yes,no,7,may,56,1,-1,0,no
2524,42,self-employed,married,tertiary,no,5,yes,no,13,may,853,1,-1,0,no
37564,46,blue-collar,married,secondary,no,2836,yes,no,14,may,13,7,358,7,no
43899,50,admin.,married,secondary,no,2971,no,no,9,jun,722,2,-1,0,no
3416,39,unemployed,divorced,secondary,no,193,yes,no,15,may,73,1,-1,0,no
36148,39,technician,single,secondary,no,283,yes,no,11,may,369,2,350,1,no
25304,40,technician,married,secondary,no,7313,yes,no,18,nov,241,2,182,1,no
21115,60,management,married,tertiary,no,759,no,no,14,aug,136,2,-1,0,no
28689,60,technician,married,tertiary,no,-71,yes,yes,30,jan,1451,1,-1,0,yes
12639,29,admin.,single,secondary,no,2802,no,yes,4,jul,840,2,-1,0,no
15466,33,services,married,secondary,no,-27,yes,no,18,jul,216,2,-1,0,no
9238,39,blue-collar,single,primary,no,323,yes,no,5,jun,138,3,-1,0,no
18672,42,technician,married,secondary,no,1812,yes,no,31,jul,84,2,-1,0,no
35750,47,blue-collar,married,secondary,no,265,yes,no,8,may,144,2,368,1,no
40515,81,management,married,tertiary,no,0,no,no,7,jul,170,1,-1,0,no
9069,37,management,single,tertiary,no,240,no,no,5,jun,1123,1,-1,0,yes
32785,35,admin.,married,secondary,no,437,yes,no,17,apr,123,1,-1,0,no
37625,31,blue-collar,married,secondary,no,125,yes,no,14,may,201,1,350,2,no
39048,33,blue-collar,single,secondary,no,-38,yes,no,18,may,184,1,-1,0,no
14720,58,retired,married,secondary,no,19,no,yes,15,jul,106,3,-1,0,no
40376,19,student,single,secondary,no,1803,no,no,23,jun,124,1,105,1,no
9802,50,housemaid,married,secondary,no,1484,no,no,9,jun,213,1,-1,0,no
5765,43,technician,married,tertiary,no,527,yes,no,26,may,166,12,-1,0,no
17345,49,management,married,tertiary,no,224,yes,no,28,jul,68,3,-1,0,no
33338,51,housemaid,married,tertiary,no,6700,yes,yes,20,apr,64,4,-1,0,no
33782,22,admin.,single,secondary,no,61,no,no,23,apr,117,1,-1,0,no
23840,45,technician,married,secondary,no,865,no,no,29,aug,80,4,-1,0,no
16062,33,management,married,tertiary,no,149,yes,yes,22,jul,153,1,-1,0,no
28023,44,services,married,secondary,no,237,yes,no,28,jan,212,2,-1,0,no
33489,40,blue-collar,married,primary,no,481,yes,no,20,apr,228,3,347,1,no
35351,42,services,single,secondary,no,2348,yes,no,7,may,448,2,-1,0,no
33310,34,blue-collar,single,secondary,no,565,yes,yes,20,apr,20,4,-1,0,no
36317,35,blue-collar,married,primary,no,-367,yes,no,11,may,77,1,350,1,no
18268,34,management,married,tertiary,no,82,no,no,31,jul,134,5,-1,0,no
31221,63,self-employed,married,tertiary,no,661,no,no,2,mar,56,2,-1,0,no
31548,37,management,married,tertiary,no,489,yes,no,3,apr,246,2,133,6,no
34223,25,services,single,secondary,no,642,yes,yes,4,may,364,2,-1,0,no
5757,32,blue-collar,married,secondary,no,358,no,no,26,may,396,1,-1,0,no
108,59,retired,single,secondary,no,30,yes,no,5,may,514,1,-1,0,no
29547,26,blue-collar,single,secondary,no,450,no,yes,3,feb,542,1,-1,0,no
431,42,management,married,tertiary,no,1680,yes,no,6,may,765,1,-1,0,no
22470,36,technician,married,secondary,no,331,no,no,22,aug,239,4,-1,0,no
31027,32,student,single,tertiary,no,1138,no,no,10,feb,402,3,-1,0,yes
20499,45,blue-collar,married,primary,no,328,yes,no,12,aug,174,4,-1,0,no
38118,30,technician,single,secondary,no,148,yes,yes,15,may,115,5,-1,0,no
31944,39,technician,married,tertiary,no,1161,yes,no,9,apr,236,1,336,1,no
21348,30,management,single,tertiary,no,1541,no,no,18,aug,471,8,-1,0,yes
2471,59,retired,married,secondary,no,2376,no,no,13,may,766,1,-1,0,no
3782,43,management,married,secondary,no,-26,yes,no,16,may,343,1,-1,0,no
19277,47,technician,married,secondary,no,2480,no,no,6,aug,763,2,-1,0,yes
42067,30,technician,single,secondary,no,853,no,no,29,oct,279,1,148,1,yes
38145,31,entrepreneur,single,secondary,no,0,yes,no,15,may,56,1,176,1,no
28904,26,services,single,secondary,no,110,no,no,30,jan,1136,2,-1,0,yes
26243,42,management,married,tertiary,no,0,no,no,20,nov,90,2,-1,0,no
19155,55,technician,married,tertiary,no,169,no,yes,5,aug,618,2,-1,0,yes
10150,35,services,married,secondary,no,2135,no,no,11,jun,436,1,-1,0,no
4052,26,admin.,single,secondary,no,-326,yes,no,19,may,128,3,-1,0,no
21371,52,management,married,tertiary,no,3732,no,no,18,aug,212,2,-1,0,no
13223,25,blue-collar,single,secondary,no,0,no,no,8,jul,112,1,-1,0,no
31741,41,blue-collar,married,secondary,no,1885,yes,no,7,apr,158,2,-1,0,no
4974,27,services,married,secondary,no,1303,yes,yes,21,may,364,1,-1,0,no
7060,29,self-employed,married,secondary,no,542,no,no,28,may,104,3,-1,0,no
35518,39,blue-collar,married,secondary,no,660,yes,yes,7,may,93,4,168,3,no
3577,44,blue-collar,married,primary,no,412,yes,no,15,may,56,13,-1,0,no
6565,39,management,married,secondary,no,1072,yes,no,27,may,1168,2,-1,0,no
19030,42,technician,divorced,secondary,no,1533,no,yes,5,aug,86,1,-1,0,no
16121,28,blue-collar,married,secondary,no,751,yes,no,22,jul,598,5,-1,0,yes
18626,53,retired,married,tertiary,no,-22,yes,no,31,jul,20,3,-1,0,no
13726,27,services,single,secondary,no,-266,no,yes,10,jul,162,6,-1,0,no
31412,29,blue-collar,married,primary,no,201,yes,no,27,mar,101,12,-1,0,no
1089,37,blue-collar,married,primary,no,321,yes,no,7,may,228,2,-1,0,no
29917,43,blue-collar,married,primary,no,223,yes,no,4,feb,112,2,204,2,no
19636,37,technician,divorced,secondary,no,5733,yes,no,7,aug,105,4,-1,0,no
45209,57,blue-collar,married,secondary,no,668,no,no,17,nov,508,4,-1,0,no
9239,39,blue-collar,married,primary,no,12848,yes,no,5,jun,337,2,-1,0,no
26841,47,management,married,tertiary,no,7741,yes,no,20,nov,693,3,-1,0,no
6351,44,services,married,secondary,no,-230,yes,yes,27,may,99,1,-1,0,no
8330,51,entrepreneur,married,secondary,no,0,yes,yes,2,jun,184,5,-1,0,no
26835,32,blue-collar,single,secondary,no,5252,yes,no,20,nov,232,2,183,2,no
36783,42,admin.,single,secondary,no,470,yes,no,12,may,207,4,-1,0,no
21189,48,blue-collar,married,primary,no,-83,no,no,14,aug,136,3,-1,0,no
10888,35,blue-collar,single,secondary,no,507,no,no,17,jun,43,6,-1,0,no
26246,32,services,single,tertiary,no,945,no,no,20,nov,531,1,-1,0,yes
23303,40,management,single,tertiary,no,269,yes,no,27,aug,97,4,-1,0,no
18351,27,technician,single,secondary,no,3267,no,yes,31,jul,62,13,-1,0,no
9558,37,self-employed,single,tertiary,no,1549,no,no,6,jun,48,2,-1,0,no
39698,43,management,married,tertiary,no,1336,yes,yes,27,may,82,2,309,1,no
17022,36,services,divorced,secondary,no,-194,no,no,25,jul,83,2,-1,0,no
30272,38,entrepreneur,married,secondary,no,65,no,no,5,feb,173,1,-1,0,no
32968,31,blue-collar,married,primary,no,55,yes,yes,17,apr,340,2,-1,0,no
22315,52,retired,married,primary,no,6,no,no,22,aug,82,2,-1,0,no
1251,58,retired,married,tertiary,no,44,yes,no,8,may,12,2,-1,0,no
32166,47,housemaid,married,tertiary,no,2290,no,no,15,apr,54,1,-1,0,no
40273,31,entrepreneur,single,tertiary,no,206,no,no,15,jun,88,2,-1,0,no
9732,57,services,married,secondary,no,1166,no,no,9,jun,106,1,-1,0,no
34134,25,technician,single,secondary,no,1105,yes,no,30,apr,195,1,13,1,no
26285,45,entrepreneur,divorced,secondary,no,1187,no,yes,20,nov,157,1,-1,0,no
39342,38,management,divorced,tertiary,no,-199,yes,no,18,may,15,3,-1,0,no
8618,34,blue-collar,single,primary,no,246,no,no,3,jun,81,5,-1,0,no
17683,34,management,single,tertiary,no,5284,yes,no,29,jul,198,5,-1,0,no
21458,33,management,single,tertiary,yes,-5,no,no,18,aug,127,4,-1,0,no
4900,37,technician,single,tertiary,no,178,yes,no,21,may,97,1,-1,0,no
18178,30,self-employed,single,tertiary,no,166,no,no,30,jul,151,4,-1,0,no
40473,36,admin.,divorced,secondary,no,592,no,no,6,jul,413,5,-1,0,no
18051,52,self-employed,married,secondary,no,1498,yes,no,30,jul,1078,11,-1,0,no
21252,56,blue-collar,married,primary,no,2442,no,yes,18,aug,111,7,-1,0,no
178,54,services,married,secondary,no,214,yes,no,5,may,458,2,-1,0,no
24146,33,technician,married,secondary,no,1234,no,no,9,nov,61,1,-1,0,no
5492,45,blue-collar,married,secondary,no,61,yes,yes,23,may,208,1,-1,0,no
29622,36,management,single,tertiary,no,219,no,no,3,feb,22,6,196,6,no
21090,30,technician,single,secondary,yes,-305,no,yes,14,aug,108,6,-1,0,no
14863,50,management,married,tertiary,no,782,no,no,16,jul,335,1,-1,0,no
15330,30,management,married,tertiary,no,593,yes,yes,18,jul,412,1,-1,0,no
11417,41,unemployed,married,primary,no,2636,no,no,19,jun,318,1,-1,0,no
21319,59,housemaid,married,primary,no,1100,no,no,18,aug,147,10,-1,0,no
41682,54,management,married,tertiary,no,1464,no,no,2,oct,194,2,94,1,yes
42953,24,student,single,tertiary,no,235,no,no,9,feb,98,1,92,1,yes
32184,40,technician,married,tertiary,no,677,yes,no,15,apr,110,3,-1,0,no
15240,50,technician,divorced,secondary,no,8016,no,no,17,jul,903,4,-1,0,no
1016,37,blue-collar,divorced,primary,no,139,yes,no,7,may,71,1,-1,0,no
32657,52,retired,married,primary,no,383,yes,yes,17,apr,299,2,-1,0,no
14907,34,services,married,secondary,no,889,yes,no,16,jul,417,7,-1,0,no
11586,26,blue-collar,married,primary,no,-157,yes,no,19,jun,60,1,-1,0,no
36556,37,technician,married,secondary,no,1109,yes,no,12,may,62,1,354,5,no
21785,46,self-employed,married,tertiary,no,226,no,no,19,aug,561,3,-1,0,no
11582,25,student,single,secondary,no,722,yes,no,19,jun,172,1,-1,0,no
24647,34,management,married,tertiary,no,815,no,no,17,nov,161,2,-1,0,no
27555,34,management,single,tertiary,no,2633,yes,no,21,nov,705,6,-1,0,yes
4156,56,blue-collar,married,secondary,no,25,yes,no,19,may,264,1,-1,0,no
15805,45,blue-collar,divorced,primary,no,0,yes,no,21,jul,211,2,-1,0,no
31780,54,unemployed,married,secondary,no,377,no,no,8,apr,1134,1,-1,0,yes
9192,50,entrepreneur,single,primary,no,1659,no,no,5,jun,221,2,-1,0,no
34730,37,technician,single,secondary,no,5436,yes,no,6,may,7,11,351,1,no
37095,38,blue-collar,married,primary,no,1401,no,no,13,may,516,1,-1,0,yes
42907,34,management,married,tertiary,no,1778,no,no,5,feb,99,1,93,3,no
23224,58,management,married,tertiary,no,2076,no,no,27,aug,49,4,-1,0,no
10895,48,blue-collar,married,secondary,no,1562,no,no,17,jun,50,2,-1,0,no
15383,58,services,divorced,secondary,no,-158,no,no,18,jul,11,3,-1,0,no
26626,33,self-employed,married,tertiary,no,631,no,no,20,nov,51,2,-1,0,no
22604,33,management,single,tertiary,no,349,no,no,22,aug,182,1,-1,0,no
33562,33,services,divorced,secondary,no,2358,yes,no,20,apr,529,3,-1,0,no
1269,57,management,married,tertiary,no,1341,yes,no,8,may,339,2,-1,0,no
31059,36,admin.,single,tertiary,no,635,no,no,13,feb,56,1,-1,0,no
34165,32,technician,single,tertiary,no,1246,yes,no,30,apr,509,1,85,2,yes
33319,60,admin.,married,secondary,no,1914,yes,no,20,apr,65,1,287,3,no
29725,33,technician,single,tertiary,no,461,yes,no,4,feb,189,1,-1,0,no
29285,56,entrepreneur,married,secondary,no,5838,no,no,2,feb,116,2,230,2,no
29398,37,blue-collar,married,primary,no,643,yes,yes,2,feb,81,3,269,3,no
24500,45,management,divorced,tertiary,no,3150,yes,no,17,nov,101,2,-1,0,no
29887,39,admin.,divorced,secondary,no,43,yes,no,4,feb,108,1,-1,0,no
30310,47,unemployed,single,primary,no,289,no,no,5,feb,210,1,-1,0,no
5392,32,technician,single,tertiary,no,539,yes,yes,23,may,281,2,-1,0,no
39892,50,blue-collar,married,primary,no,3764,no,no,2,jun,108,4,-1,0,no
26063,57,retired,divorced,tertiary,no,3875,no,no,19,nov,130,2,-1,0,no
30397,36,unemployed,married,primary,no,646,no,no,5,feb,148,2,-1,0,no
10032,41,management,married,tertiary,no,36,no,no,9,jun,44,4,-1,0,no
10402,41,services,married,secondary,no,-700,no,yes,12,jun,309,1,-1,0,no
22483,58,retired,married,primary,no,701,no,no,22,aug,137,4,-1,0,no
37433,39,management,single,tertiary,no,93,yes,yes,13,may,196,2,331,3,no
7489,32,blue-collar,married,secondary,no,544,no,no,29,may,69,3,-1,0,no
16091,41,management,married,tertiary,no,9,yes,no,22,jul,82,3,-1,0,no
19594,45,technician,married,tertiary,no,970,no,no,7,aug,216,4,-1,0,no
25759,39,management,married,secondary,no,6012,no,no,19,nov,140,1,119,2,no
7188,44,blue-collar,married,secondary,no,2523,yes,no,29,may,1236,2,-1,0,no
32548,34,services,married,secondary,no,703,no,no,17,apr,282,2,150,2,no
18420,40,technician,married,secondary,no,296,no,no,31,jul,253,2,-1,0,no
39353,31,blue-collar,single,secondary,no,707,yes,no,18,may,52,2,-1,0,no
25972,48,blue-collar,married,secondary,no,4770,yes,yes,19,nov,616,2,-1,0,no
39522,34,management,married,tertiary,no,333,no,no,25,may,170,1,-1,0,no
13454,45,blue-collar,married,secondary,no,4855,yes,no,9,jul,285,1,-1,0,no
41714,25,admin.,single,tertiary,no,1185,no,no,7,oct,290,1,114,1,yes
37272,31,admin.,married,secondary,no,879,yes,no,13,may,394,1,-1,0,yes
19360,59,retired,married,secondary,no,263,no,no,6,aug,601,2,-1,0,no
21764,53,technician,married,secondary,no,428,no,no,19,aug,609,4,-1,0,no
36160,40,blue-collar,single,primary,no,0,yes,yes,11,may,114,2,-1,0,no
43407,44,management,married,secondary,no,2897,no,no,5,apr,296,1,180,4,no
15731,45,management,married,tertiary,no,210,yes,no,21,jul,623,1,-1,0,no
5749,40,blue-collar,married,primary,no,669,yes,no,26,may,161,3,-1,0,no
28968,36,services,married,secondary,no,812,yes,yes,2,feb,138,2,-1,0,no
35007,50,admin.,married,primary,no,458,yes,no,6,may,116,2,363,1,no
42113,26,admin.,married,tertiary,no,906,no,no,2,nov,109,1,160,1,no
35807,49,technician,divorced,secondary,no,95,yes,no,8,may,90,1,-1,0,no
21321,34,management,married,tertiary,no,0,no,no,18,aug,431,6,-1,0,no
20170,30,management,single,secondary,no,0,no,no,11,aug,101,5,-1,0,no
7226,41,management,married,secondary,no,689,yes,no,29,may,596,1,-1,0,no
9593,58,retired,married,secondary,no,2836,no,no,6,jun,248,2,-1,0,no
24292,51,technician,married,tertiary,no,0,no,no,17,nov,81,1,-1,0,no
43788,59,management,married,primary,no,1727,no,no,25,may,500,4,358,2,yes
34151,32,management,single,tertiary,no,0,yes,no,30,apr,370,3,-1,0,yes
37198,29,blue-collar,single,primary,no,215,yes,no,13,may,137,3,-1,0,no
42978,58,technician,married,secondary,no,589,yes,no,10,feb,511,3,183,6,yes
17435,59,blue-collar,married,secondary,no,149,no,yes,28,jul,313,16,-1,0,no
41242,71,retired,married,tertiary,no,2651,no,no,24,aug,73,3,200,2,no
36828,37,management,married,tertiary,no,1949,yes,no,12,may,328,2,-1,0,no
6642,42,technician,married,secondary,no,-184,yes,yes,28,may,255,1,-1,0,no
