,standardscaler__age,standardscaler__balance,standardscaler__duration,standardscaler__campaign,standardscaler__pdays,standardscaler__previous,ordinalencoder__education,onehotencoder-1__default_yes,onehotencoder-1__housing_yes,onehotencoder-1__loan_yes,onehotencoder-2__job_admin.,onehotencoder-2__job_blue-collar,onehotencoder-2__job_entrepreneur,onehotencoder-2__job_housemaid,onehotencoder-2__job_management,onehotencoder-2__job_retired,onehotencoder-2__job_self-employed,onehotencoder-2__job_services,onehotencoder-2__job_student,onehotencoder-2__job_technician,onehotencoder-2__job_unemployed,onehotencoder-2__marital_divorced,onehotencoder-2__marital_married,onehotencoder-2__marital_single
2227,0.7216231354520783,0.6751171146456868,1.2133181145122922,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2228,-0.9346765703191824,-0.7609650779624954,-0.5410381088785234,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2229,1.598487685566275,1.02391239402125,0.17155606845753982,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2230,1.598487685566275,-0.4871551029478024,-0.3782627891824684,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2231,-0.7398177814049164,-0.22016197378409763,-0.5410381088785234,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2232,0.5267643465378123,0.15097741143637136,-0.21187024015983433,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2233,0.6241937409949453,0.73874100925491,-0.8087130790453696,-0.580204941102315,1.4603542632705844,1.3178645554095898,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2234,-0.7398177814049164,-0.31332553374760314,-0.07441552574983228,-0.580204941102315,2.2425998059834065,0.7770350963292638,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2235,0.9164819243663442,-0.4648109971028966,-0.7038134285745785,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,1.1113407132806103,1.4086854709436956,-0.5410381088785234,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2238,-0.5449589924906504,-0.07928049286367472,-0.8557370602908966,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2239,1.695917080023408,3.179929251225464,2.1537977394228327,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2240,0.3319055576235464,0.9568800764865327,1.8427160173370385,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2241,1.2087701077377433,-0.2004688635479095,-0.8738232069237916,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2242,1.1113407132806103,-0.3239295161824737,-0.6821100526151045,4.541440516236489,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2243,-1.3243941481477142,-0.43867975467410847,-0.6459377593493145,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2244,-0.9346765703191824,-0.20539214110695653,-0.49763135695957544,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2245,-0.44752959803351744,-0.38565984249975577,1.6546200923549303,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2246,-1.3243941481477142,-0.23265952451090935,-0.09250167238272727,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2247,-0.8372471758620493,-0.004673902161192684,-0.08164998440299027,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2248,-0.1552414146621185,-0.4701129883203319,-0.4108178531216794,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2249,1.3061995021948762,-0.3205210932569796,-0.6242343833898405,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2250,-0.35010020357638444,0.6440625946578517,-0.45784183436720644,1.6605149464834117,0.5592866128039161,0.2362056372489376,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2251,-0.35010020357638444,-0.35725631812063824,-0.6784928232885256,1.3404121053997364,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2252,0.7216231354520783,1.98660251364414,0.18240775643727683,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2253,-0.5449589924906504,-0.7291531306578837,0.598389128993862,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2254,0.23447616316641343,-0.368239014213897,-0.052712149790358265,0.06000074106503546,2.965434294819305,0.7770350963292638,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2255,-0.1552414146621185,-0.38868955176686165,-0.31315266130404634,-0.26010210001863976,0.7573234590603267,0.7770350963292638,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2256,-1.2269647536905812,-0.3205210932569796,-0.30591820265088837,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2257,0.3319055576235464,-0.4871551029478024,-0.44337291706089044,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2258,0.3319055576235464,-0.38300884689103815,-0.9208471881693187,0.7002064232323859,3.24268587957828,1.858694014489916,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2259,0.4293349520806794,0.1483264158276537,-0.26974590938509835,-0.580204941102315,1.133593466947507,0.2362056372489376,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2260,-1.2269647536905812,-0.5806973765696961,-0.5084830449393124,-0.580204941102315,1.9851519058500726,0.7770350963292638,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2262,0.039617374252147466,-0.44852630979220254,0.22219727902964584,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2263,-0.6423883869477834,-0.08647605237305116,2.1791183447088858,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2264,-1.5192529370619803,-0.4288331995560144,-0.4361384584077324,-0.580204941102315,1.3910413670808406,0.7770350963292638,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2267,-0.9346765703191824,-0.6439425575205311,4.005819154631281,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2268,-0.5449589924906504,-0.48298925270553184,0.23304896700938285,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2269,1.3061995021948762,0.9432463847845562,-0.7436029511669475,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2270,1.5010582911091421,1.6855251552254942,-0.9063782708630026,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2271,-1.3243941481477142,-0.38452370152459103,-0.4759279810001014,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2272,-0.05781202020498551,1.8267853498043054,-0.1612290295877283,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2273,-0.44752959803351744,-0.4871551029478024,-0.9172299588427396,3.2610291519017878,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2274,0.13704676870928045,-0.11450086309378045,-0.5518897968582605,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2275,-0.9346765703191824,0.6467135902665693,-0.28783205601799333,-0.580204941102315,1.8762316404090467,0.7770350963292638,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2277,1.8907758689376741,-0.4871551029478024,-0.8231819963516855,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2278,0.4293349520806794,-0.48601896197263766,-0.3891144771622054,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2279,1.4036288966520092,-0.29325370985302673,-0.6929617405948415,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2280,-0.05781202020498551,-0.13911725088901564,0.23666619633596184,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2281,-1.2269647536905812,-0.4871551029478024,1.0360738775099212,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2282,0.7216231354520783,-0.4602664332022378,-0.5952965487772085,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2283,-1.2269647536905812,-0.37164743713939113,0.05580473000701178,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2284,-1.0321059647763153,-0.40459552541916743,-0.6748755939619465,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2285,0.4293349520806794,-0.18039703965333312,-0.1756979468940443,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2286,-1.0321059647763153,-0.5250264687866257,0.1100631699056968,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2287,1.988205263394807,-0.44814759613381433,0.1100631699056968,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2288,1.1113407132806103,-0.45988771954384955,-0.1431428829548333,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2289,-0.5449589924906504,-0.3144616747227678,-0.5844448607974715,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2290,-0.7398177814049164,-0.04557497726712192,-0.6206171540632615,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2291,1.0139113188234772,-0.04633240458389839,-0.5844448607974715,-0.580204941102315,3.262489564203921,0.7770350963292638,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2292,-0.7398177814049164,-0.1633549250258626,-0.49763135695957544,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2293,-0.5449589924906504,-0.8457969374414596,-0.4108178531216794,0.3801035821487107,3.1931766680141775,1.3178645554095898,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2294,-0.7398177814049164,1.7063544064368472,-0.7472201804935266,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2295,0.4293349520806794,-0.29893441472885024,-0.6857272819416835,-0.580204941102315,2.7872011331885354,0.7770350963292638,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2296,-1.1295353592334483,0.73230287706231,-0.32400434928378335,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2297,-1.1295353592334483,0.10591048608817155,-0.10335336036246429,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2298,-0.6423883869477834,-0.4871551029478024,1.1843802798996603,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2299,0.6241937409949453,0.21535873336237107,-0.4795452103266804,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2300,-0.8372471758620493,1.2060736637059906,-0.23357361611930832,-0.580204941102315,2.2822071752346886,0.7770350963292638,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2301,0.039617374252147466,0.06387327000707761,-0.6314688420429985,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2302,0.6241937409949453,-0.4905635258732965,0.706906008791232,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2303,-1.2269647536905812,-0.390961833717191,0.25836957229543583,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2304,0.13704676870928045,0.15627940265380663,-0.19740132285351833,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2305,0.4293349520806794,1.9903896502280225,-0.6097654660835244,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2306,-1.6166823315191132,-0.5598681253583433,-0.49401412763299646,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2307,0.9164819243663442,0.4293319503517231,-0.5772104021443135,1.0203092643160612,1.93564269428597,6.726159146212851,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2309,-0.1552414146621185,-0.30764482887177963,-0.1539945709345703,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2310,-0.1552414146621185,-0.40459552541916743,-0.5952965487772085,1.980617787567087,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2311,0.13704676870928045,-0.4807169707552024,-0.31315266130404634,1.0203092643160612,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2312,-1.5192529370619803,-0.34286519910188534,2.4938172961212586,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2313,-0.1552414146621185,-0.42390992199696736,1.2675765544109772,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2314,1.8907758689376741,-0.2621991898651916,-0.8195647670251066,1.3404121053997364,2.232697963670586,2.399523473570242,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2315,-0.5449589924906504,-0.2993131283872385,-0.45784183436720644,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2317,-0.5449589924906504,-0.467083279053226,0.4211448919914909,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2318,0.5267643465378123,1.5738046260009653,-0.5301864208987864,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2319,-0.2526708091192515,-0.07094879237913358,-0.8665887482706336,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2320,-1.4218235426048473,-0.1928945903801448,-0.005688168544831245,-0.26010210001863976,4.193262741609051,0.2362056372489376,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2321,-1.4218235426048473,-0.2523526347470975,-0.6712583646353675,-0.580204941102315,0.5592866128039161,0.7770350963292638,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2322,0.9164819243663442,0.728894454136816,-0.4180523117748374,0.7002064232323859,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2323,-0.44752959803351744,-0.41027623029499094,1.2531076371046612,0.06000074106503546,1.38113952476802,0.7770350963292638,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2324,-0.6423883869477834,0.28731432845613547,-0.4180523117748374,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2325,0.6241937409949453,-0.7950493072174363,-0.29868374399773034,7.102263244905891,-0.4011920915396754,-0.30462382183138853,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2326,-0.35010020357638444,-0.011869461670569124,-0.1359084243016753,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2327,0.5267643465378123,0.7830505072863334,0.9420259150188671,-0.580204941102315,1.3316303132039173,0.2362056372489376,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2328,-0.2526708091192515,-0.47087041563710835,-0.45784183436720644,0.06000074106503546,-0.4011920915396754,-0.30462382183138853,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2330,0.4293349520806794,-0.4871551029478024,-0.5338036502253655,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2331,0.4293349520806794,-0.47200655661227303,-0.7001961992479995,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,2,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2332,1.5010582911091421,-0.35952860007096765,-0.5880620901240504,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2333,0.3319055576235464,-0.6428064165453664,0.616475275626757,0.3801035821487107,-0.4011920915396754,-0.30462382183138853,2,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2334,-0.44752959803351744,2.5262694768473732,0.0955942525993808,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2335,0.4293349520806794,-0.1254835591870392,12.745045207646148,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2336,0.039617374252147466,-0.36066474104613233,-0.8955265828832656,0.3801035821487107,2.8862195563167408,11.593624277935787,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2337,-0.8372471758620493,0.048724723671548266,1.3869451221880842,-0.580204941102315,3.0248453486962283,0.2362056372489376,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2338,-0.2526708091192515,-0.2591694805980857,-0.36379387187615236,2.9409263108181127,-0.4011920915396754,-0.30462382183138853,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2339,1.5010582911091421,-0.4894273848981318,-0.8412681429845805,4.221337675152814,-0.4011920915396754,-0.30462382183138853,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2340,1.1113407132806103,-0.473521411245826,-0.5518897968582605,-0.26010210001863976,-0.4011920915396754,-0.30462382183138853,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2342,-0.7398177814049164,-0.12813455479575686,-0.9208471881693187,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2343,-0.35010020357638444,-0.4788234024632612,-0.3674111012027314,-0.580204941102315,-0.4011920915396754,-0.30462382183138853,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2344,-0.7398177814049164,-0.32733793910796777,-0.09611890170930627,-0.26010210001863976,3.183274825701357,0.7770350963292638,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
